match_key,tournament,competition,year,round,stage_type,date,team,player,player_url,goal_text
UEFA Euro 2020-main-21,UEFA Euro 2020,UEFA Euro,2020,Group D,group,2021-06-18,Croatia,Ivan Perišić,https://en.wikipedia.org/wiki/Ivan_Peri%C5%A1i%C4%87,Perišić 47'
UEFA Euro 2020-main-21,UEFA Euro 2020,UEFA Euro,2020,Group D,group,2021-06-18,Czech Republic,Patrik Schick,https://en.wikipedia.org/wiki/Patrik_Schick,Schick 37' ( pen. )
UEFA Euro 2020-main-23,UEFA Euro 2020,UEFA Euro,2020,Group D,group,2021-06-22,Croatia,Nikola Vlašić,https://en.wikipedia.org/wiki/Nikola_Vla%C5%A1i%C4%87,Vlašić 17'
UEFA Euro 2020-main-23,UEFA Euro 2020,UEFA Euro,2020,Group D,group,2021-06-22,Croatia,Luka Modrić,https://en.wikipedia.org/wiki/Luka_Modri%C4%87,Modrić 62'
UEFA Euro 2020-main-23,UEFA Euro 2020,UEFA Euro,2020,Group D,group,2021-06-22,Croatia,Ivan Perišić,https://en.wikipedia.org/wiki/Ivan_Peri%C5%A1i%C4%87,Perišić 77'
UEFA Euro 2020-main-23,UEFA Euro 2020,UEFA Euro,2020,Group D,group,2021-06-22,Scotland,Callum McGregor,https://en.wikipedia.org/wiki/Callum_McGregor,McGregor 42'
UEFA Euro 2020-main-24,UEFA Euro 2020,UEFA Euro,2020,Group D,group,2021-06-22,England,Raheem Sterling,https://en.wikipedia.org/wiki/Raheem_Sterling,Sterling 12'
UEFA Euro 2020-main-25,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-14,Poland,Karol Linetty,https://en.wikipedia.org/wiki/Karol_Linetty,Linetty 46'
UEFA Euro 2020-main-25,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-14,Slovakia,Milan Škriniar,https://en.wikipedia.org/wiki/Milan_%C5%A0kriniar,Škriniar 69'
UEFA Euro 2020-main-27,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-18,Sweden,Emil Forsberg,https://en.wikipedia.org/wiki/Emil_Forsberg,Forsberg 77' ( pen. )
UEFA Euro 2020-main-28,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-19,Spain,Álvaro Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,Morata 25'
UEFA Euro 2020-main-28,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-19,Poland,Robert Lewandowski,https://en.wikipedia.org/wiki/Robert_Lewandowski,Lewandowski 54'
UEFA Euro 2020-main-29,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-23,Spain,Aymeric Laporte,https://en.wikipedia.org/wiki/Aymeric_Laporte,Laporte 45+3'
UEFA Euro 2020-main-29,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-23,Spain,Pablo Sarabia,https://en.wikipedia.org/wiki/Pablo_Sarabia,Sarabia 56'
UEFA Euro 2020-main-29,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-23,Spain,Ferran Torres,https://en.wikipedia.org/wiki/Ferran_Torres,F. Torres 67'
UEFA Euro 2020-main-30,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-23,Sweden,Emil Forsberg,https://en.wikipedia.org/wiki/Emil_Forsberg,"Forsberg 2' , 59'"
UEFA Euro 2020-main-30,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-23,Sweden,Viktor Claesson,https://en.wikipedia.org/wiki/Viktor_Claesson,Claesson 90+4'
UEFA Euro 2020-main-30,UEFA Euro 2020,UEFA Euro,2020,Group E,group,2021-06-23,Poland,Robert Lewandowski,https://en.wikipedia.org/wiki/Robert_Lewandowski,"Lewandowski 61' , 84'"
UEFA Euro 2020-main-31,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-15,Portugal,Raphaël Guerreiro,https://en.wikipedia.org/wiki/Rapha%C3%ABl_Guerreiro,Guerreiro 84'
UEFA Euro 2020-main-31,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-15,Portugal,Cristiano Ronaldo,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,"Ronaldo 87' ( pen. ) , 90+2'"
UEFA Euro 2020-main-33,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-19,Hungary,Attila Fiola,https://en.wikipedia.org/wiki/Attila_Fiola,Fiola 45+2'
UEFA Euro 2020-main-33,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-19,France,Antoine Griezmann,https://en.wikipedia.org/wiki/Antoine_Griezmann,Griezmann 66'
UEFA Euro 2020-main-34,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-19,Portugal,Cristiano Ronaldo,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,Ronaldo 15'
UEFA Euro 2020-main-34,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-19,Portugal,Diogo Jota,https://en.wikipedia.org/wiki/Diogo_Jota,Jota 67'
UEFA Euro 2020-main-34,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-19,Germany,Kai Havertz,https://en.wikipedia.org/wiki/Kai_Havertz,Havertz 51'
UEFA Euro 2020-main-34,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-19,Germany,Robin Gosens,https://en.wikipedia.org/wiki/Robin_Gosens,Gosens 60'
UEFA Euro 2020-main-35,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-23,Portugal,Cristiano Ronaldo,https://en.wikipedia.org/wiki/Cristiano_Ronaldo,"Ronaldo 31' ( pen. ) , 60' ( pen. )"
UEFA Euro 2020-main-35,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-23,France,Karim Benzema,https://en.wikipedia.org/wiki/Karim_Benzema,"Benzema 45+2' ( pen. ) , 47'"
UEFA Euro 2020-main-36,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-23,Germany,Kai Havertz,https://en.wikipedia.org/wiki/Kai_Havertz,Havertz 66'
UEFA Euro 2020-main-36,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-23,Germany,Leon Goretzka,https://en.wikipedia.org/wiki/Leon_Goretzka,Goretzka 84'
UEFA Euro 2020-main-36,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-23,Hungary,Ádám Szalai,https://en.wikipedia.org/wiki/%C3%81d%C3%A1m_Szalai,Ád. Szalai 11'
UEFA Euro 2020-main-36,UEFA Euro 2020,UEFA Euro,2020,Group F,group,2021-06-23,Hungary,András Schäfer,https://en.wikipedia.org/wiki/Andr%C3%A1s_Sch%C3%A4fer,Schäfer 68'
UEFA Euro 2020-main-37,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-26,Denmark,Kasper Dolberg,https://en.wikipedia.org/wiki/Kasper_Dolberg,"Dolberg 27' , 48'"
UEFA Euro 2020-main-37,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-26,Denmark,Joakim Mæhle,https://en.wikipedia.org/wiki/Joakim_M%C3%A6hle,Mæhle 88'
UEFA Euro 2020-main-37,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-26,Denmark,Martin Braithwaite,https://en.wikipedia.org/wiki/Martin_Braithwaite,Braithwaite 90+4'
UEFA Euro 2020-main-38,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-26,Italy,Federico Chiesa,https://en.wikipedia.org/wiki/Federico_Chiesa,Chiesa 95'
UEFA Euro 2020-main-38,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-26,Italy,Matteo Pessina,https://en.wikipedia.org/wiki/Matteo_Pessina,Pessina 105'
UEFA Euro 2020-main-38,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-26,Austria,Saša Kalajdžić,https://en.wikipedia.org/wiki/Sa%C5%A1a_Kalajd%C5%BEi%C4%87,Kalajdžić 114'
UEFA Euro 2020-main-39,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-27,Czech Republic,Tomáš Holeš,https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Hole%C5%A1,Holeš 68'
UEFA Euro 2020-main-39,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-27,Czech Republic,Patrik Schick,https://en.wikipedia.org/wiki/Patrik_Schick,Schick 80'
UEFA Euro 2020-main-40,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-27,Belgium,Thorgan Hazard,https://en.wikipedia.org/wiki/Thorgan_Hazard,T. Hazard 42'
UEFA Euro 2020-main-41,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,Croatia,Mislav Oršić,https://en.wikipedia.org/wiki/Mislav_Or%C5%A1i%C4%87,Oršić 85'
UEFA Euro 2020-main-41,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,Croatia,Mario Pašalić,https://en.wikipedia.org/wiki/Mario_Pa%C5%A1ali%C4%87,Pašalić 90+2'
UEFA Euro 2020-main-41,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,Spain,Pablo Sarabia,https://en.wikipedia.org/wiki/Pablo_Sarabia,Sarabia 38'
UEFA Euro 2020-main-41,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,Spain,César Azpilicueta,https://en.wikipedia.org/wiki/C%C3%A9sar_Azpilicueta,Azpilicueta 57'
UEFA Euro 2020-main-41,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,Spain,Ferran Torres,https://en.wikipedia.org/wiki/Ferran_Torres,F. Torres 77'
UEFA Euro 2020-main-41,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,Spain,Álvaro Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,Morata 100'
UEFA Euro 2020-main-41,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,Spain,Mikel Oyarzabal,https://en.wikipedia.org/wiki/Mikel_Oyarzabal,Oyarzabal 103'
UEFA Euro 2020-main-42,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,France,Karim Benzema,https://en.wikipedia.org/wiki/Karim_Benzema,"Benzema 57' , 59'"
UEFA Euro 2020-main-42,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,France,Paul Pogba,https://en.wikipedia.org/wiki/Paul_Pogba,Pogba 75'
UEFA Euro 2020-main-42,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,Switzerland,Haris Seferovic,https://en.wikipedia.org/wiki/Haris_Seferovic,"Seferovic 15' , 81'"
UEFA Euro 2020-main-42,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-28,Switzerland,Mario Gavranović,https://en.wikipedia.org/wiki/Mario_Gavranovi%C4%87,Gavranović 90'
UEFA Euro 2020-main-43,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-29,England,Raheem Sterling,https://en.wikipedia.org/wiki/Raheem_Sterling,Sterling 75'
UEFA Euro 2020-main-43,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-29,England,Harry Kane,https://en.wikipedia.org/wiki/Harry_Kane,Kane 86'
UEFA Euro 2020-main-44,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-29,Sweden,Emil Forsberg,https://en.wikipedia.org/wiki/Emil_Forsberg,Forsberg 43'
UEFA Euro 2020-main-44,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-29,Ukraine,Oleksandr Zinchenko,https://en.wikipedia.org/wiki/Oleksandr_Zinchenko_(footballer),Zinchenko 27'
UEFA Euro 2020-main-44,UEFA Euro 2020,UEFA Euro,2020,Round of 16,knockout,2021-06-29,Ukraine,Artem Dovbyk,https://en.wikipedia.org/wiki/Artem_Dovbyk,Dovbyk 120+1'
UEFA Euro 2020-main-45,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-02,Switzerland,Xherdan Shaqiri,https://en.wikipedia.org/wiki/Xherdan_Shaqiri,Shaqiri 68'
UEFA Euro 2020-main-46,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-02,Belgium,Romelu Lukaku,https://en.wikipedia.org/wiki/Romelu_Lukaku,Lukaku 45+2' ( pen. )
UEFA Euro 2020-main-46,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-02,Italy,Nicolò Barella,https://en.wikipedia.org/wiki/Nicol%C3%B2_Barella,Barella 31'
UEFA Euro 2020-main-46,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-02,Italy,Lorenzo Insigne,https://en.wikipedia.org/wiki/Lorenzo_Insigne,Insigne 44'
UEFA Euro 2020-main-47,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-03,Czech Republic,Patrik Schick,https://en.wikipedia.org/wiki/Patrik_Schick,Schick 49'
UEFA Euro 2020-main-47,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-03,Denmark,Thomas Delaney,https://en.wikipedia.org/wiki/Thomas_Delaney,Delaney 5'
UEFA Euro 2020-main-47,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-03,Denmark,Kasper Dolberg,https://en.wikipedia.org/wiki/Kasper_Dolberg,Dolberg 42'
UEFA Euro 2020-main-48,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-03,England,Harry Kane,https://en.wikipedia.org/wiki/Harry_Kane,"Kane 4' , 50'"
UEFA Euro 2020-main-48,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-03,England,Harry Maguire,https://en.wikipedia.org/wiki/Harry_Maguire,Maguire 46'
UEFA Euro 2020-main-48,UEFA Euro 2020,UEFA Euro,2020,Quarter-finals,knockout,2021-07-03,England,Jordan Henderson,https://en.wikipedia.org/wiki/Jordan_Henderson,J. Henderson 63'
UEFA Euro 2020-main-49,UEFA Euro 2020,UEFA Euro,2020,Semi-finals,knockout,2021-07-06,Italy,Federico Chiesa,https://en.wikipedia.org/wiki/Federico_Chiesa,Chiesa 60'
UEFA Euro 2020-main-49,UEFA Euro 2020,UEFA Euro,2020,Semi-finals,knockout,2021-07-06,Spain,Álvaro Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,Morata 80'
UEFA Euro 2020-main-50,UEFA Euro 2020,UEFA Euro,2020,Semi-finals,knockout,2021-07-07,England,Harry Kane,https://en.wikipedia.org/wiki/Harry_Kane,Kane 104'
UEFA Euro 2020-main-50,UEFA Euro 2020,UEFA Euro,2020,Semi-finals,knockout,2021-07-07,Denmark,Mikkel Damsgaard,https://en.wikipedia.org/wiki/Mikkel_Damsgaard,Damsgaard 30'
UEFA Euro 2020-main-51,UEFA Euro 2020,UEFA Euro,2020,Final,knockout,2021-07-11,Italy,Leonardo Bonucci,https://en.wikipedia.org/wiki/Leonardo_Bonucci,Bonucci 67'
UEFA Euro 2020-main-51,UEFA Euro 2020,UEFA Euro,2020,Final,knockout,2021-07-11,England,Luke Shaw,https://en.wikipedia.org/wiki/Luke_Shaw,Shaw 2'
UEFA Euro 2024-main-1,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-14,Germany,Florian Wirtz,https://en.wikipedia.org/wiki/Florian_Wirtz,Wirtz 10'
UEFA Euro 2024-main-1,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-14,Germany,Jamal Musiala,https://en.wikipedia.org/wiki/Jamal_Musiala,Musiala 19'
UEFA Euro 2024-main-1,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-14,Germany,Kai Havertz,https://en.wikipedia.org/wiki/Kai_Havertz,Havertz 45+1' ( pen. )
UEFA Euro 2024-main-1,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-14,Germany,Niclas Füllkrug,https://en.wikipedia.org/wiki/Niclas_F%C3%BCllkrug,Füllkrug 68'
UEFA Euro 2024-main-1,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-14,Germany,Emre Can,https://en.wikipedia.org/wiki/Emre_Can,Can 90+3'
UEFA Euro 2024-main-2,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-15,Hungary,Barnabás Varga,https://en.wikipedia.org/wiki/Barnab%C3%A1s_Varga,Varga 66'
UEFA Euro 2024-main-2,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-15,Switzerland,Kwadwo Duah,https://en.wikipedia.org/wiki/Kwadwo_Duah,Duah 12'
UEFA Euro 2024-main-2,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-15,Switzerland,Michel Aebischer,https://en.wikipedia.org/wiki/Michel_Aebischer,Aebischer 45'
UEFA Euro 2024-main-2,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-15,Switzerland,Breel Embolo,https://en.wikipedia.org/wiki/Breel_Embolo,Embolo 90+3'
UEFA Euro 2024-main-3,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-19,Germany,Jamal Musiala,https://en.wikipedia.org/wiki/Jamal_Musiala,Musiala 22'
UEFA Euro 2024-main-3,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-19,Germany,İlkay Gündoğan,https://en.wikipedia.org/wiki/%C4%B0lkay_G%C3%BCndo%C4%9Fan,Gündoğan 67'
UEFA Euro 2024-main-4,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-19,Scotland,Scott McTominay,https://en.wikipedia.org/wiki/Scott_McTominay,McTominay 13'
UEFA Euro 2024-main-4,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-19,Switzerland,Xherdan Shaqiri,https://en.wikipedia.org/wiki/Xherdan_Shaqiri,Shaqiri 26'
UEFA Euro 2024-main-5,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-23,Switzerland,Dan Ndoye,https://en.wikipedia.org/wiki/Dan_Ndoye,Ndoye 28'
UEFA Euro 2024-main-5,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-23,Germany,Niclas Füllkrug,https://en.wikipedia.org/wiki/Niclas_F%C3%BCllkrug,Füllkrug 90+2'
UEFA Euro 2024-main-6,UEFA Euro 2024,UEFA Euro,2024,Group A,group,2024-06-23,Hungary,Kevin Csoboth,https://en.wikipedia.org/wiki/Kevin_Csoboth,Csoboth 90+10'
UEFA Euro 2024-main-7,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-15,Spain,Álvaro Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata,Morata 29'
UEFA Euro 2024-main-7,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-15,Spain,Fabián Ruiz,https://en.wikipedia.org/wiki/Fabi%C3%A1n_Ruiz,Fabián 32'
UEFA Euro 2024-main-7,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-15,Spain,Dani Carvajal,https://en.wikipedia.org/wiki/Dani_Carvajal,Carvajal 45+2'
UEFA Euro 2024-main-8,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-15,Italy,Alessandro Bastoni,https://en.wikipedia.org/wiki/Alessandro_Bastoni,Bastoni 11'
UEFA Euro 2024-main-8,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-15,Italy,Nicolò Barella,https://en.wikipedia.org/wiki/Nicol%C3%B2_Barella,Barella 16'
UEFA Euro 2024-main-8,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-15,Albania,Nedim Bajrami,https://en.wikipedia.org/wiki/Nedim_Bajrami,Bajrami 1'
UEFA Euro 2024-main-9,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-19,Croatia,Andrej Kramarić,https://en.wikipedia.org/wiki/Andrej_Kramari%C4%87,Kramarić 74'
UEFA Euro 2024-main-9,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-19,Albania,Qazim Laçi,https://en.wikipedia.org/wiki/Qazim_La%C3%A7i,Laçi 11'
UEFA Euro 2024-main-9,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-19,Albania,Klaus Gjasula,https://en.wikipedia.org/wiki/Klaus_Gjasula,Gjasula 90+5'
UEFA Euro 2024-main-11,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-24,Spain,Ferran Torres,https://en.wikipedia.org/wiki/Ferran_Torres,Torres 13'
UEFA Euro 2024-main-12,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-24,Croatia,Luka Modrić,https://en.wikipedia.org/wiki/Luka_Modri%C4%87,Modrić 55'
UEFA Euro 2024-main-12,UEFA Euro 2024,UEFA Euro,2024,Group B,group,2024-06-24,Italy,Mattia Zaccagni,https://en.wikipedia.org/wiki/Mattia_Zaccagni,Zaccagni 90+8'
UEFA Euro 2024-main-13,UEFA Euro 2024,UEFA Euro,2024,Group C,group,2024-06-16,Slovenia,Erik Janža,https://en.wikipedia.org/wiki/Erik_Jan%C5%BEa,Janža 77'
UEFA Euro 2024-main-13,UEFA Euro 2024,UEFA Euro,2024,Group C,group,2024-06-16,Denmark,Christian Eriksen,https://en.wikipedia.org/wiki/Christian_Eriksen,Eriksen 17'
UEFA Euro 2024-main-14,UEFA Euro 2024,UEFA Euro,2024,Group C,group,2024-06-16,England,Jude Bellingham,https://en.wikipedia.org/wiki/Jude_Bellingham,Bellingham 13'
UEFA Euro 2024-main-15,UEFA Euro 2024,UEFA Euro,2024,Group C,group,2024-06-20,Slovenia,Žan Karničnik,https://en.wikipedia.org/wiki/%C5%BDan_Karni%C4%8Dnik,Karničnik 69'
UEFA Euro 2024-main-15,UEFA Euro 2024,UEFA Euro,2024,Group C,group,2024-06-20,Serbia,Luka Jović,https://en.wikipedia.org/wiki/Luka_Jovi%C4%87,Jović 90+5'
UEFA Euro 2024-main-16,UEFA Euro 2024,UEFA Euro,2024,Group C,group,2024-06-20,Denmark,Morten Hjulmand,https://en.wikipedia.org/wiki/Morten_Hjulmand,Hjulmand 34'
UEFA Euro 2024-main-16,UEFA Euro 2024,UEFA Euro,2024,Group C,group,2024-06-20,England,Harry Kane,https://en.wikipedia.org/wiki/Harry_Kane,Kane 18'
UEFA Euro 2024-main-19,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-16,Poland,Adam Buksa,https://en.wikipedia.org/wiki/Adam_Buksa,Buksa 16'
UEFA Euro 2024-main-19,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-16,Netherlands,Cody Gakpo,https://en.wikipedia.org/wiki/Cody_Gakpo,Gakpo 29'
UEFA Euro 2024-main-19,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-16,Netherlands,Wout Weghorst,https://en.wikipedia.org/wiki/Wout_Weghorst,Weghorst 83'
UEFA Euro 2024-main-21,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-21,Poland,Krzysztof Piątek,https://en.wikipedia.org/wiki/Krzysztof_Pi%C4%85tek,Piątek 30'
UEFA Euro 2024-main-21,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-21,Austria,Gernot Trauner,https://en.wikipedia.org/wiki/Gernot_Trauner,Trauner 9'
UEFA Euro 2024-main-21,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-21,Austria,Christoph Baumgartner,https://en.wikipedia.org/wiki/Christoph_Baumgartner,Baumgartner 66'
UEFA Euro 2024-main-21,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-21,Austria,Marko Arnautović,https://en.wikipedia.org/wiki/Marko_Arnautovi%C4%87,Arnautović 78' ( pen. )
UEFA Euro 2024-main-23,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-25,Netherlands,Cody Gakpo,https://en.wikipedia.org/wiki/Cody_Gakpo,Gakpo 47'
UEFA Euro 2024-main-23,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-25,Netherlands,Memphis Depay,https://en.wikipedia.org/wiki/Memphis_Depay,Depay 75'
UEFA Euro 2024-main-23,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-25,Austria,Romano Schmid,https://en.wikipedia.org/wiki/Romano_Schmid,Schmid 59'
UEFA Euro 2024-main-23,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-25,Austria,Marcel Sabitzer,https://en.wikipedia.org/wiki/Marcel_Sabitzer,Sabitzer 80'
UEFA Euro 2024-main-24,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-25,France,Kylian Mbappé,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9,Mbappé 56' ( pen. )
UEFA Euro 2024-main-24,UEFA Euro 2024,UEFA Euro,2024,Group D,group,2024-06-25,Poland,Robert Lewandowski,https://en.wikipedia.org/wiki/Robert_Lewandowski,Lewandowski 79' ( pen. )
UEFA Euro 2024-main-25,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-17,Romania,Nicolae Stanciu,"https://en.wikipedia.org/wiki/Nicolae_Stanciu_(footballer,_born_1993)",Stanciu 29'
UEFA Euro 2024-main-25,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-17,Romania,Răzvan Marin,https://en.wikipedia.org/wiki/R%C4%83zvan_Marin,R. Marin 53'
UEFA Euro 2024-main-25,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-17,Romania,Denis Drăguș,https://en.wikipedia.org/wiki/Denis_Dr%C4%83gu%C8%99,Drăguș 57'
UEFA Euro 2024-main-27,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-21,Slovakia,Ivan Schranz,https://en.wikipedia.org/wiki/Ivan_Schranz,Schranz 17'
UEFA Euro 2024-main-27,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-21,Ukraine,Mykola Shaparenko,https://en.wikipedia.org/wiki/Mykola_Shaparenko,Shaparenko 54'
UEFA Euro 2024-main-27,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-21,Ukraine,Roman Yaremchuk,https://en.wikipedia.org/wiki/Roman_Yaremchuk,Yaremchuk 80'
UEFA Euro 2024-main-28,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-22,Belgium,Youri Tielemans,https://en.wikipedia.org/wiki/Youri_Tielemans,Tielemans 2'
UEFA Euro 2024-main-28,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-22,Belgium,Kevin De Bruyne,https://en.wikipedia.org/wiki/Kevin_De_Bruyne,De Bruyne 80'
UEFA Euro 2024-main-29,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-26,Slovakia,Ondrej Duda,https://en.wikipedia.org/wiki/Ondrej_Duda,Duda 24'
UEFA Euro 2024-main-29,UEFA Euro 2024,UEFA Euro,2024,Group E,group,2024-06-26,Romania,Răzvan Marin,https://en.wikipedia.org/wiki/R%C4%83zvan_Marin,R. Marin 37' ( pen. )
UEFA Euro 2024-main-31,UEFA Euro 2024,UEFA Euro,2024,Group F,group,2024-06-18,Turkey,Mert Müldür,https://en.wikipedia.org/wiki/Mert_M%C3%BCld%C3%BCr,Müldür 25'
UEFA Euro 2024-main-31,UEFA Euro 2024,UEFA Euro,2024,Group F,group,2024-06-18,Turkey,Arda Güler,https://en.wikipedia.org/wiki/Arda_G%C3%BCler,Güler 65'
UEFA Euro 2024-main-31,UEFA Euro 2024,UEFA Euro,2024,Group F,group,2024-06-18,Turkey,Kerem Aktürkoğlu,https://en.wikipedia.org/wiki/Kerem_Akt%C3%BCrko%C4%9Flu,Aktürkoğlu 90+7'
